Date,Team,Opp.,GF,GA,Result,GFax,GAax,GDax,PTSax,Win Prob.,xGF,xGA,xPts,Lg.
Nov 4,Assiniboine Community College,Lake Region State College,6,1,Win,-4.44,-1.76,-2.68,0.009,99.8,10.44,2.76,2.991,W2
Nov 4,University of Notre Dame,Central Michigan University,0,6,Loss,-3.57,-1.97,-1.6,-0.233,7.1,3.57,7.97,0.233,W2
Nov 4,Boston University,Saint Anselm College,5,2,Win,-0.87,-5.75,4.88,2.147,27.7,5.87,7.75,0.853,W2
Nov 4,The Ohio State University,Robert Morris University,5,2,Win,-5.36,-1.94,-3.42,0.041,98.8,10.36,3.94,2.959,W2
Nov 4,University of Wisconsin Eau Claire,North Dakota State University,3,4,OT Loss,-2.72,-4.44,1.72,0.098,29.3,5.72,7.44,0.902,W2
Nov 4,University of Wisconsin,University of Wisconsin LaCrosse,5,0,Win,-5.55,-3.51,-2.04,0.019,99.4,10.55,3.51,2.981,W2
Nov 4,Loyola University Maryland,Slippery Rock University,6,14,Loss,3.01,3.58,-0.57,-0.012,0.3,2.99,10.42,0.012,W2
Nov 4,University of Saint Thomas,University of Wisconsin Stout,16,0,Win,4.49,-1.25,5.74,0,100,11.51,1.25,3,W2
Nov 4,Michigan State University,Bowling Green State University,2,3,Loss,-4.88,-2.27,-2.62,-2.071,69.7,6.88,5.27,2.071,W2
Nov 4,Iowa State University,Maryville University,0,5,Loss,-8.42,0.67,-9.09,-2.703,90.8,8.42,4.33,2.703,W2
Nov 5,Lawrence Technological University,United States Naval Academy,3,4,Loss,-4.1,-4.44,0.34,-1.024,33.5,7.1,8.44,1.024,W2
Nov 5,University of Saint Thomas,University of Wisconsin Stout,19,1,Win,7.49,-0.25,7.74,0,100,11.51,1.25,3,W2
Nov 5,Michigan State University,Bowling Green State University,4,2,Win,-2.88,-3.27,0.38,0.929,69.7,6.88,5.27,2.071,W2
Nov 5,University of Wisconsin Eau Claire,North Dakota State University,5,3,Win,-0.72,-4.44,3.72,2.098,29.3,5.72,7.44,0.902,W2
Nov 5,Rochester Institute Of Technology,University of Pittsburgh,1,13,Loss,-0.93,1.73,-2.66,-0,0,1.93,11.27,0,W2
Nov 5,University of Notre Dame,Central Michigan University,3,5,Loss,-0.57,-2.97,2.4,-0.233,7.1,3.57,7.97,0.233,W2
Nov 5,Mercyhurst University,Rowan University,3,5,Loss,-5.04,-0.28,-4.76,-2.404,81,8.04,5.28,2.404,W2
Nov 5,Sacred Heart University,Northeastern University,4,6,Loss,1.83,-2.08,3.91,-0.061,1.8,2.17,8.08,0.061,W2
Nov 5,University of Wisconsin,University of Wisconsin LaCrosse,5,1,Win,-5.55,-2.51,-3.04,0.019,99.4,10.55,3.51,2.981,W2
Nov 5,University of Vermont,Bentley University,7,1,Win,-3.46,-1.38,-2.09,0.005,99.9,10.46,2.38,2.995,W2
Nov 5,Sault College,Northern Michigan University,4,1,Win,-5.96,-1.89,-4.07,0.022,99.4,9.96,2.89,2.978,W2
Nov 5,College of the Holy Cross,Harvard University,3,4,Loss,0.67,-3.92,4.59,-0.082,2.4,2.33,7.92,0.082,W2
Nov 5,Iowa State University,Maryville University,3,2,Win,-5.42,-2.33,-3.09,0.297,90.8,8.42,4.33,2.703,W2
Nov 5,Boston University,University of New Hampshire,0,3,Loss,-5.93,-2.76,-3.17,-1.562,52.2,5.93,5.76,1.562,W2
Nov 5,University at Buffalo,West Chester University,10,3,Win,-0.64,-1.65,1.01,0.057,98.3,10.64,4.65,2.943,W2
Nov 5,Saint Anselm College,Boston College,0,7,Loss,-4.87,-1.4,-3.46,-0.409,12.8,4.87,8.4,0.409,W2
Nov 7,Boston University,Boston College,3,7,Loss,-0.9,-1.51,0.61,-0.212,6.5,3.9,8.51,0.212,W2
Nov 10,Assiniboine Community College,North Dakota State University,5,1,Win,-5.7,-2.14,-3.57,0.009,99.7,10.7,3.14,2.991,W2
Nov 10,Villanova University,University of Pennsylvania,5,6,OT Loss,-5,1.09,-6.09,-1.938,98.2,10,3.91,2.938,W2
Nov 10,West Virginia University ,Lawrence Technological University,1,9,Loss,-4.07,-1.8,-2.28,-0.068,2,5.07,10.8,0.068,W2
Nov 10,University of Minnesota Duluth,Iowa State University,1,2,OT Loss,-5.01,-5.54,0.52,-0.31,43.4,6.01,6.54,1.31,W2
Nov 10,Loyola University Chicago,Miami University,3,7,Loss,0.46,-1.9,2.36,-0.046,1.3,2.54,8.9,0.046,W2
Nov 11,Sacred Heart University,Assumption University,5,4,Win,2.52,-3.53,6.05,2.874,3.7,2.48,7.53,0.126,W2
Nov 11,Niagara University,Oswego State University,10,1,Win,-0.86,-0.47,-0.39,0,100,10.86,1.47,3,W2
Nov 11,United States Naval Academy,University of Delaware,3,2,OT Win,-3.95,-4.97,1.02,0.864,37.4,5.95,6.97,1.136,W2
Nov 11,Brockport State University,Oswego State University,8,2,Win,-1.26,-0.29,-0.97,0.023,99.3,9.26,2.29,2.977,W2
Nov 11,Loyola University Chicago,Miami University,0,7,Loss,-2.54,-1.9,-0.64,-0.046,1.3,2.54,8.9,0.046,W2
Nov 11,University Of Connecticut,Worcester Polytechnic Institute,4,0,Win,-2.44,-0.01,-2.43,0.002,100,6.44,0.01,2.998,W2
Nov 11,West Virginia University ,Lawrence Technological University,1,11,Loss,-4.07,0.2,-4.28,-0.068,2,5.07,10.8,0.068,W2
Nov 11,West Chester University,Mercyhurst University,0,16,Loss,-2.08,4.42,-6.5,-0,0,2.08,11.58,0,W2
Nov 11,Iowa State University,Assiniboine Community College,2,9,Loss,-0.01,-2.15,2.14,-0,0,2.01,11.15,0,W2
Nov 11,Central Michigan University,Sault College,2,6,Loss,-1.04,-4.39,3.36,-0.014,0.4,3.04,10.39,0.014,W2
Nov 11,Rochester Institute Of Technology,University at Buffalo,2,11,Loss,-1.62,0.49,-2.12,-0.024,0.7,3.62,10.51,0.024,W2
Nov 11,Bentley University,Providence College,1,9,Loss,-0.69,-1.97,1.27,-0,0,1.69,10.97,0,W2
Nov 11,Michigan State University,University of Notre Dame,3,2,Win,-2.16,-3.23,1.07,1.528,49,5.16,5.23,1.472,W2
Nov 11,Slippery Rock University,Montclair State University,6,9,Loss,-0.75,1.89,-2.64,-1.37,45.5,6.75,7.11,1.37,W2
Nov 11,University of Minnesota Duluth,North Dakota State University,0,4,Loss,-5.02,-4.59,-0.43,-0.402,12.6,5.02,8.59,0.402,W2
Nov 11,University of Wisconsin Stout,University of Wisconsin Eau Claire,2,18,Loss,0.52,6.72,-6.2,-0,0,1.48,11.28,0,W2
Nov 11,Harvard University,Saint Anselm College,3,4,OT Loss,-1.92,-3.12,1.2,-0.058,34.6,4.92,6.12,1.058,W2
Nov 11,Adrian College,Northern Michigan University,3,6,Loss,-2.75,0.83,-3.59,-1.721,57.7,5.75,5.17,1.721,W2
Nov 11,University of Pittsburgh,Robert Morris University,4,2,Win,-4.87,-2.74,-2.13,0.292,91,8.87,4.74,2.708,W2
Nov 12,Assiniboine Community College,University of Minnesota Duluth,8,0,Win,-3.06,-2.2,-0.86,0.001,100,11.06,2.2,2.999,W2
Nov 12,Michigan State University,University of Notre Dame,3,2,Win,-2.16,-3.23,1.07,1.528,49,5.16,5.23,1.472,W2
Nov 12,University of Wisconsin Stout,University of Wisconsin Eau Claire,0,23,Loss,-1.48,11.72,-13.2,-0,0,1.48,11.28,0,W2
Nov 12,Central Michigan University,Sault College,0,10,Loss,-3.04,-0.39,-2.64,-0.014,0.4,3.04,10.39,0.014,W2
Nov 12,University of New Hampshire,Northeastern University,1,6,Loss,-1.67,-2.77,1.1,-0.06,1.7,2.67,8.77,0.06,W2
Nov 12,Iowa State University,North Dakota State University,1,3,Loss,-3.98,-5.51,1.52,-0.412,12.9,4.98,8.51,0.412,W2
Nov 12,Merrimack College,University of Vermont,1,5,Loss,-1.42,-2.7,1.28,-0.105,3.1,2.42,7.7,0.105,W2
Nov 12,Adrian College,Northern Michigan University,3,2,OT Win,-3.75,-3.17,-0.59,0.279,57.7,5.75,5.17,1.721,W2
Nov 12,Mercyhurst University,University at Buffalo,6,4,Win,-4.15,0.43,-4.58,0.037,98.9,10.15,3.57,2.963,W2
Nov 12,Rowan University,University of Delaware,3,7,Loss,-0.22,-2.99,2.77,-0.031,0.9,3.22,9.99,0.031,W2
Nov 12,Harvard University,Bentley University,8,1,Win,-1.17,-1.77,0.6,0.046,98.7,9.17,2.77,2.954,W2
Nov 12,College of the Holy Cross,Providence College,0,8,Loss,-1.55,-2.25,0.71,-0.001,0,1.55,10.25,0.001,W2
Nov 12,Boston University,University Of Connecticut,2,0,Win,-4.1,-4.96,0.86,1.078,64.6,6.1,4.96,1.922,W2
Nov 12,Aurora University,University of Wisconsin,2,5,Loss,-1.89,-4.9,3.01,-0.068,2,3.89,9.9,0.068,W2
Nov 17,Maryville University,Liberty University,0,10,Loss,-2.38,0.18,-2.56,-0.013,0.4,2.38,9.82,0.013,W2
Nov 17,Central Michigan University,Lawrence Technological University,3,4,Loss,-5.15,-3.5,-1.65,-1.735,58.2,8.15,7.5,1.735,W2
Nov 17,Loyola University Maryland,Montclair State University,5,11,Loss,-0.73,-0.4,-0.32,-0.049,1.3,5.73,11.4,0.049,W2
Nov 17,Dakota College at Bottineau,Lake Region State College,6,1,Win,-3.06,-3.04,-0.02,0.16,95.2,9.06,4.04,2.84,W2
Nov 17,University of New England,Roger Williams University,12,2,Win,11.99,1.99,10,1.316,68.4,0.01,0.01,1.684,W2
Nov 17,Mercyhurst University,University of Maryland,2,2,Tie,-4.07,-4.17,0.1,0.035,48.8,6.07,6.17,1.465,W2
Nov 17,George Washington University,Georgetown University,0,13,Loss,-2.02,2.71,-4.74,-0.004,0.1,2.02,10.29,0.004,W2
Nov 17,Aurora University,Loyola University Chicago,6,0,Win,-2.91,-3.13,0.22,0.084,97.5,8.91,3.13,2.916,W2
Nov 18,Montclair State University,Loyola University Maryland,15,6,Win,3.67,-0.19,3.86,0.083,97.7,11.33,6.19,2.917,W2
Nov 18,Maryville University,Liberty University,0,1,Loss,-2.38,-8.82,6.44,-0.013,0.4,2.38,9.82,0.013,W2
Nov 18,Sault College,Bowling Green State University,5,0,Win,-6.19,-1.86,-4.34,0,100,11.19,1.86,3,W2
Nov 18,Mercyhurst University,United States Naval Academy,2,3,Loss,-2.68,-5.75,3.08,-0.302,9.3,4.68,8.75,0.302,W2
Nov 18,Lawrence Technological University,Central Michigan University,2,4,Loss,-5.01,-4.59,-0.42,-0.94,30.6,7.01,8.59,0.94,W2
Nov 18,University of Vermont,Northeastern University,2,3,Loss,-1.64,-3.38,1.74,-0.55,17.3,3.64,6.38,0.55,W2
Nov 18,West Chester University,Villanova University,1,16,Loss,-0.13,4.32,-4.45,-0,0,1.13,11.68,0,W2
Nov 18,Lake Region State College,Dakota College at Bottineau,0,7,Loss,-3.72,-2.43,-1.28,-0.091,2.7,3.72,9.43,0.091,W2
Nov 18,University of Maryland,Rowan University,4,1,Win,-3.1,-3.81,0.7,0.714,77.1,7.1,4.81,2.286,W2
Nov 18,Bentley University,Assumption University,1,8,Loss,-0.93,-2.93,2,-0.001,0,1.93,10.93,0.001,W2
Nov 18,Iowa State University,University of Wisconsin LaCrosse,3,1,Win,-5,-4.38,-0.62,0.633,79.8,8,5.38,2.367,W2
Nov 18,University of Wisconsin Eau Claire,Assiniboine Community College,0,9,Loss,-2.32,-1.86,-0.46,-0.002,0,2.32,10.86,0.002,W2
Nov 19,Sault College,Bowling Green State University,16,2,Win,4.81,0.14,4.66,0,100,11.19,1.86,3,W2
Nov 19,Mercyhurst University,Villanova University,1,7,Loss,-2.67,-1.29,-1.38,-0.207,6.3,3.67,8.29,0.207,W2
Nov 19,University of Wisconsin Eau Claire,Assiniboine Community College,0,8,Loss,-2.32,-2.86,0.54,-0.002,0,2.32,10.86,0.002,W2
Nov 19,University of Pennsylvania,University of Maryland,3,2,Win,-2.95,-6.8,3.85,2.431,18.1,5.95,8.8,0.569,W2
Nov 19,Providence College,Sacred Heart University,4,3,Win,-3.18,0.63,-3.82,0.142,95.8,7.18,2.37,2.858,W2
Nov 19,Iowa State University,University of Wisconsin LaCrosse,2,1,OT Win,-7,-4.38,-2.62,-0.367,79.8,8,5.38,2.367,W2
Nov 19,University of New Hampshire,Bentley University,5,0,Win,-4.44,-3.64,-0.8,0.085,97.5,9.44,3.64,2.915,W2
Nov 19,West Chester University,Rowan University,0,15,Loss,-2.66,3.66,-6.32,-0.001,0,2.66,11.34,0.001,W2
Nov 19,Robert Morris University,The Ohio State University,2,8,Loss,-1.62,-2.57,0.95,-0.022,0.6,3.62,10.57,0.022,W2
Nov 19,Rochester Institute Of Technology,Niagara University,3,9,Loss,1.44,-2.46,3.9,-0,0,1.56,11.46,0,W2
Nov 19,Roger Williams University,Worcester Polytechnic Institute,2,9,Loss,1.99,8.99,-7,-1.37,37,0.01,0.01,1.37,W2
Nov 19,Northeastern University,College of the Holy Cross,7,1,Win,-3.22,-0.68,-2.54,0.002,99.9,10.22,1.68,2.998,W2
Nov 25,Dakota College at Bottineau,Assiniboine Community College,0,7,Loss,-4.74,-2.3,-2.44,-0.221,6.8,4.74,9.3,0.221,W2
Nov 26,Assiniboine Community College,Dakota College at Bottineau,5,0,Win,-3.91,-5.14,1.23,0.36,88.8,8.91,5.14,2.64,W2
Nov 29,Northeastern University,Assumption University,4,3,Win,-1.25,-1.55,0.3,1.228,59.5,5.25,4.55,1.772,W2
Dec 1,Merrimack College,Sacred Heart University,5,4,OT Win,0.76,-0.85,1.6,1.153,27.3,3.24,4.85,0.847,W2
Dec 1,Central Michigan University,Bowling Green State University,3,0,Win,-6.16,-3.91,-2.25,0.134,96,9.16,3.91,2.866,W2
Dec 1,Bentley University,Saint Anselm College,2,8,Loss,-1.31,-2.74,1.43,-0.011,0.3,3.31,10.74,0.011,W2
Dec 1,Assiniboine Community College,University of Wisconsin Eau Claire,6,0,Win,-4.7,-2.52,-2.18,0.004,99.9,10.7,2.52,2.996,W2
Dec 1,Adrian College,Loyola University Chicago,12,1,Win,1.49,-0.69,2.18,0.001,100,10.51,1.69,2.999,W2
Dec 2,University of Maryland,United States Naval Academy,2,3,Loss,-1.98,-5.25,3.27,-0.263,8.1,3.98,8.25,0.263,W2
Dec 2,University of Delaware,Providence College,1,1,Tie,-3.61,-5.29,1.69,0.611,28.8,4.61,6.29,0.889,W2
Dec 2,Slippery Rock University,Robert Morris University,4,9,Loss,1.13,-0.03,1.16,-0.059,1.7,2.87,9.03,0.059,W2
Dec 2,Virginia Tech,Georgetown University,3,4,Loss,-0.58,0.47,-1.05,-1.524,50.8,3.58,3.53,1.524,W2
Dec 2,University of New Hampshire,University of Vermont,1,2,Loss,-2.46,-5.47,3.01,-0.288,8.8,3.46,7.47,0.288,W2
Dec 2,Saint Anselm College,Boston University,4,2,Win,-3.27,-4.34,1.07,1.17,61.4,7.27,6.34,1.83,W2
Dec 2,West Virginia University ,Mercyhurst University,1,10,Loss,-4.38,0.53,-4.91,-0.292,9,5.38,9.47,0.292,W2
Dec 2,Boston College,College of the Holy Cross,5,1,Win,-5.03,-1.16,-3.87,0.007,99.8,10.03,2.16,2.993,W2
Dec 2,United States Air Force Academy,University of Nebraska,7,1,Win,-0.31,-0.44,0.13,0.044,98.8,7.31,1.44,2.956,W2
Dec 2,North Dakota State University,University of Saint Thomas,2,3,Loss,-3.55,-5.3,1.75,-0.599,19.1,5.55,8.3,0.599,W2
Dec 2,Michigan State University,Lawrence Technological University,1,4,Loss,-4.75,-5.11,0.36,-0.443,13.9,5.75,9.11,0.443,W2
Dec 2,University of Pittsburgh,Niagara University,2,4,Loss,-2.61,-3.4,0.79,-0.579,18.4,4.61,7.4,0.579,W2
Dec 2,Roger Williams University,Worcester Polytechnic Institute,2,4,Loss,1.99,3.99,-2,-1.37,37,0.01,0.01,1.37,W2
Dec 2,The Ohio State University,Oswego State University,12,0,Win,0.87,-1.51,2.38,0,100,11.13,1.51,3,W2
Dec 2,North Dakota State University,University of Saint Thomas,0,2,Loss,-5.55,-6.3,0.75,-0.599,19.1,5.55,8.3,0.599,W2
Dec 2,Brockport State University,University at Buffalo,4,3,Win,-3.45,-1.91,-1.54,0.648,79.3,7.45,4.91,2.352,W2
Dec 2,University of Wisconsin LaCrosse,University of Minnesota Duluth,3,4,Loss,-2.04,-4.5,2.46,-0.426,13.4,5.04,8.5,0.426,W2
Dec 2,Assiniboine Community College,University of Wisconsin,3,1,Win,-7.06,-3.11,-3.95,0.07,97.9,10.06,4.11,2.93,W2
Dec 2,Central Michigan University,Bowling Green State University,6,0,Win,-3.16,-3.91,0.75,0.134,96,9.16,3.91,2.866,W2
Dec 3,United States Air Force Academy,University of Nebraska,5,2,Win,-2.31,0.56,-2.87,0.044,98.8,7.31,1.44,2.956,W2
Dec 3,University of Virginia,Liberty University,0,11,Loss,-1.77,0.92,-2.69,-0.003,0.1,1.77,10.08,0.003,W2
Dec 3,Lawrence Technological University,Michigan State University,3,0,Win,-5.7,-6.21,0.51,0.667,78.6,8.7,6.21,2.333,W2
Dec 3,University of Wisconsin LaCrosse,University of Minnesota Duluth,3,2,Win,-2.04,-6.5,4.46,2.574,13.4,5.04,8.5,0.426,W2
Dec 3,West Virginia University ,Mercyhurst University,4,3,OT Win,-2.38,-6.47,4.09,1.708,9,5.38,9.47,0.292,W2
Dec 3,Boston University,Northeastern University,2,8,Loss,-1.02,-0.82,-0.2,-0.082,2.4,3.02,8.82,0.082,W2
Dec 3,University of Wisconsin,University of Wisconsin Eau Claire,2,4,Loss,-6.49,-0.91,-5.58,-2.601,87.5,8.49,4.91,2.601,W2
Dec 3,University Of Connecticut,Bentley University,5,6,Loss,-3.71,2.24,-5.96,-2.834,95,8.71,3.76,2.834,W2
Dec 3,Sacred Heart University,Harvard University,3,5,Loss,-0.27,0.26,-0.53,-0.895,28.9,3.27,4.74,0.895,W2
Dec 3,University of Pittsburgh,University at Buffalo,8,0,Win,-1.15,-3.92,2.77,0.137,95.9,9.15,3.92,2.863,W2
Dec 3,Oswego State University,Niagara University,0,11,Loss,-1.35,-0,-1.35,-0,0,1.35,11,0,W2
Dec 3,Merrimack College,Boston College,0,8,Loss,-2.41,-0.66,-1.75,-0.049,1.4,2.41,8.66,0.049,W2
Dec 3,University of New Hampshire,Saint Anselm College,2,5,Loss,-3.22,-2.7,-0.52,-0.672,21.5,5.22,7.7,0.672,W2
Dec 3,College of the Holy Cross,Assumption University,4,11,Loss,2.24,0.82,1.42,-0.003,0.1,1.76,10.18,0.003,W2
Dec 8,Robert Morris University,Brockport State University,0,7,Loss,-5.44,-0.59,-4.85,-0.768,24.8,5.44,7.59,0.768,W2
Dec 8,Providence College,University Of Connecticut,1,0,Win,-7.11,-2.49,-4.62,0.084,97.5,8.11,2.49,2.916,W2
Dec 9,University of Maryland,University of Delaware,2,6,Loss,-1.8,-2.51,0.7,-0.198,6,3.8,8.51,0.198,W2
Dec 9,Boston College,Providence College,1,4,Loss,-3.35,-1.95,-1.39,-0.906,29.4,4.35,5.95,0.906,W2
Dec 9,University at Buffalo,Brockport State University,3,2,OT Win,-2.52,-5.93,3.41,1.569,13.5,4.52,7.93,0.431,W2
Dec 9,West Virginia University ,Robert Morris University,4,2,Win,-5.04,-4.63,-0.41,0.681,78.2,9.04,6.63,2.319,W2
Dec 9,Niagara University,Rochester Institute Of Technology,14,0,Win,2.6,-1.69,4.3,0,100,11.4,1.69,3,W2
Dec 9,Montclair State University,West Chester University,5,6,Loss,-5.23,-3.09,-2.14,-1.985,67.1,10.23,9.09,1.985,W2
Dec 9,University of Wisconsin Eau Claire,University of Wisconsin Stout,16,0,Win,4.82,-1.61,6.42,0,100,11.18,1.61,3,W2
Dec 10,Providence College,College of the Holy Cross,10,2,Win,0.01,0.32,-0.31,0.003,99.9,9.99,1.68,2.997,W2
Dec 10,University of Wisconsin Eau Claire,University of Wisconsin Stout,12,0,Win,0.82,-1.61,2.42,0,100,11.18,1.61,3,W2
Dec 10,Sacred Heart University,Boston College,1,3,Loss,-1.8,-4.73,2.93,-0.148,4.4,2.8,7.73,0.148,W2
Dec 10,Loyola University Maryland,West Chester University,5,10,Loss,-1.23,-1.08,-0.14,-0.12,3.5,6.23,11.08,0.12,W2
Dec 10,University at Buffalo,Niagara University,2,0,Win,-0.91,-10.27,9.36,2.986,0.4,2.91,10.27,0.014,W2
Dec 10,Boston University,Bentley University,9,1,Win,-0.91,-2.67,1.76,0.054,98.4,9.91,3.67,2.946,W2
Dec 10,Brockport State University,Rochester Institute Of Technology,9,1,Win,-1.64,-1.64,-0.01,0.005,99.9,10.64,2.64,2.995,W2
Dec 10,Merrimack College,University of New Hampshire,5,3,Win,1.3,-2.92,4.23,2.314,21.9,3.7,5.92,0.686,W2
Jan 12,Lawrence Technological University,Sault College,0,9,Loss,-3.44,-2.04,-1.4,-0.007,0.2,3.44,11.04,0.007,W2
Jan 13,Lawrence Technological University,Sault College,0,12,Loss,-3.44,0.96,-4.4,-0.007,0.2,3.44,11.04,0.007,W2
Jan 14,West Virginia University ,Niagara University,2,9,Loss,-2.78,-0.28,-2.5,-0.229,7,4.78,9.28,0.229,W2
Jan 19,Assiniboine Community College,Sault College,2,5,Loss,-4.45,-2.34,-2.11,-1.185,39.1,6.45,7.34,1.185,W2
Jan 19,Rowan University,University of Pennsylvania,4,5,Loss,-3.44,-3.38,-0.06,-1.159,38.2,7.44,8.38,1.159,W2
Jan 19,Lawrence Technological University,Dakota College at Bottineau,1,4,Loss,-4.32,-6.19,1.88,-0.161,4.8,5.32,10.19,0.161,W2
Jan 19,Robert Morris University,University of Pittsburgh,5,4,Win,0.64,-5.26,5.9,2.825,5.3,4.36,9.26,0.175,W2
Jan 19,Central Michigan University,Aurora University,2,0,Win,-6.86,-4.3,-2.56,0.222,93.2,8.86,4.3,2.778,W2
Jan 20,Dakota College at Bottineau,Sault College,0,5,Loss,-4.48,-4.34,-0.13,-0.179,5.4,4.48,9.34,0.179,W2
Jan 20,Lawrence Technological University,Assiniboine Community College,0,6,Loss,-3.65,-5.02,1.38,-0.01,0.3,3.65,11.02,0.01,W2
Jan 20,University of Vermont,University Of Connecticut,6,2,Win,-1.17,-1.22,0.05,0.288,91.2,7.17,3.22,2.712,W2
Jan 20,Robert Morris University,West Virginia University ,3,6,Loss,-3.15,-3.42,0.26,-0.456,14.3,6.15,9.42,0.456,W2
Jan 20,United States Naval Academy,Liberty University,2,1,Win,-3.56,-4.49,0.93,1.473,50.9,5.56,5.49,1.527,W2
Jan 20,Central Michigan University,Aurora University,1,3,Loss,-7.86,-1.3,-6.56,-2.778,93.2,8.86,4.3,2.778,W2
Jan 20,Merrimack College,Assumption University,2,11,Loss,-0.13,2.52,-2.65,-0.041,1.2,2.13,8.48,0.041,W2
Jan 20,Assiniboine Community College,Sault College,4,1,Win,-2.45,-6.34,3.89,1.815,39.1,6.45,7.34,1.185,W2
Jan 20,Bowling Green State University,Northern Michigan University,2,6,Loss,-1.38,-2.92,1.53,-0.105,3.1,3.38,8.92,0.105,W2
Jan 21,Providence College,University of Vermont,1,0,Win,-4.52,-3.97,-0.55,0.906,70.6,5.52,3.97,2.094,W2
Jan 21,United States Naval Academy,Liberty University,3,2,OT Win,-3.56,-3.49,-0.07,0.473,50.9,5.56,5.49,1.527,W2
Jan 21,Bowling Green State University,Northern Michigan University,0,1,Loss,-3.38,-7.92,4.53,-0.105,3.1,3.38,8.92,0.105,W2
Jan 21,West Virginia University ,University of Pittsburgh,3,4,Loss,-2.88,-4.2,1.32,-0.72,23.2,5.88,8.2,0.72,W2
Jan 21,Northeastern University,Sacred Heart University,11,1,Win,3.39,-1.36,4.75,0.106,96.9,7.61,2.36,2.894,W2
Jan 21,College of the Holy Cross,Boston College,0,10,Loss,-1.99,-0.29,-1.7,-0.003,0.1,1.99,10.29,0.003,W2
Jan 24,University Of Connecticut,Merrimack College,3,1,Win,-1.71,-3.14,1.44,1.271,58,4.71,4.14,1.729,W2
Jan 26,Maryville University,Adrian College,0,6,Loss,-2.25,-4.46,2.21,-0.004,0.1,2.25,10.46,0.004,W2
Jan 26,Miami University,Sault College,0,11,Loss,-1.73,-0.05,-1.68,-0,0,1.73,11.05,0,W2
Jan 26,Villanova University,University of Pennsylvania,9,5,Win,-1,1.09,-2.09,0.062,98.2,10,3.91,2.938,W2
Jan 26,West Virginia University ,The Ohio State University,3,6,Loss,-1.92,-3.97,2.05,-0.147,4.4,4.92,9.97,0.147,W2
Jan 26,University of Wisconsin,Aurora University,5,2,Win,-4.59,-2.22,-2.36,0.122,96.4,9.59,4.22,2.878,W2
Jan 27,Miami University,Sault College,1,10,Loss,-0.73,-1.05,0.32,-0,0,1.73,11.05,0,W2
Jan 27,Maryville University,Michigan State University,0,3,Loss,-3.56,-6.1,2.53,-0.106,3.2,3.56,9.1,0.106,W2
Jan 27,Northeastern University,Merrimack College,9,2,Win,0.45,-0.03,0.48,0.034,99,8.55,2.03,2.966,W2
Jan 27,University of Vermont,Boston University,6,1,Win,-1.04,-3.25,2.21,0.567,82,7.04,4.25,2.433,W2
Jan 27,College of the Holy Cross,Sacred Heart University,4,13,Loss,1.32,5.94,-4.62,-0.203,6.1,2.68,7.06,0.203,W2
Jan 27,Mercyhurst University,Robert Morris University,7,1,Win,-2.95,-3.32,0.36,0.093,97.2,9.95,4.32,2.907,W2
Jan 27,Boston College,University Of Connecticut,4,1,Win,-4.18,-2.21,-1.97,0.156,95.3,8.18,3.21,2.844,W2
Jan 27,University of Nebraska,Iowa State University,0,14,Loss,-1.88,6.01,-7.89,-0.046,1.3,1.88,7.99,0.046,W2
Jan 27,University of Wisconsin,Aurora University,7,0,Win,-2.59,-4.22,1.64,0.122,96.4,9.59,4.22,2.878,W2
Jan 27,University of Notre Dame,Northern Michigan University,3,6,Loss,-0.36,-1.2,0.84,-0.312,9.6,3.36,7.2,0.312,W2
Jan 27,Brockport State University,Niagara University,1,4,Loss,-2.36,-4.65,2.3,-0.126,3.8,3.36,8.65,0.126,W2
Jan 27,University of Pittsburgh,University at Buffalo,7,3,Win,-2.15,-0.92,-1.23,0.137,95.9,9.15,3.92,2.863,W2
Jan 27,The Ohio State University,Central Michigan University,0,4,Loss,-5.25,-4.43,-0.82,-0.49,15.5,5.25,8.43,0.49,W2
Jan 27,Dakota College at Bottineau,North Dakota State University,3,1,Win,-6.56,-3.59,-2.96,0.165,95,9.56,4.59,2.835,W2
Jan 27,University of Saint Thomas,University of Minnesota Duluth,5,2,Win,-3.93,-2.26,-1.67,0.206,93.7,8.93,4.26,2.794,W2
Jan 27,Slippery Rock University,West Chester University,8,16,Loss,0.72,10.55,-9.82,-2.133,71.9,7.28,5.45,2.133,W2
Jan 27,University of Maryland,Rowan University,5,2,Win,-2.1,-2.81,0.7,0.714,77.1,7.1,4.81,2.286,W2
Jan 27,Bowling Green State University,Loyola University Chicago,5,3,Win,-3.41,-0.33,-3.08,0.146,95.6,8.41,3.33,2.854,W2
Jan 28,Bowling Green State University,Loyola University Chicago,3,0,Win,-5.41,-3.33,-2.08,0.146,95.6,8.41,3.33,2.854,W2
Jan 28,University of Nebraska,Iowa State University,0,12,Loss,-1.88,4.01,-5.89,-0.046,1.3,1.88,7.99,0.046,W2
Jan 28,University of Saint Thomas,University of Minnesota Duluth,2,1,Win,-6.93,-3.26,-3.67,0.206,93.7,8.93,4.26,2.794,W2
Jan 28,Virginia Tech,University of Virginia,3,7,Loss,-0.26,2.78,-3.04,-1.083,35.3,3.26,4.22,1.083,W2
Jan 28,Saint Anselm College,University of Vermont,1,5,Loss,-3.88,-2.41,-1.47,-0.651,20.8,4.88,7.41,0.651,W2
Jan 28,Dakota College at Bottineau,North Dakota State University,6,0,Win,-3.56,-4.59,1.04,0.165,95,9.56,4.59,2.835,W2
