game_id,homeG,awayG,status,home,away,phase,prop_date
23114,0,3,Final,University_of_Illinois,University_of_Iowa,Regular,2024-10-6
23269,3,0,Final,Boston_University,Providence_College,Regular,2024-10-6
22713,8,1,Final,University_of_New_Hampshire,Harvard_University,Regular,2024-10-6
23397,0,7,Final,Rochester_Institute_Of_Technology,University_of_Pittsburgh,Regular,2024-10-6
22037,0,1,Final OT,Northern_Michigan_University,Central_Michigan_University,Regular,2024-10-6
23139,10,0,Final,Northeastern_University,Bentley_University,Regular,2024-10-6
22776,0,12,Final,Miami_University,Sault_College,Regular,2024-10-6
23418,6,1,Final,Niagara_University,West_Virginia_University_,Regular,2024-10-6
20342,8,1,Final,University_of_Maryland,Georgetown_University,Regular,2024-10-6
19764,2,16,Final,West_Chester_University,Villanova_University,Regular,2024-10-6
22871,2,3,Final OT,Merrimack_College,Saint_Anselm_College,Regular,2024-10-6
23000,6,1,Final,Boston_College,Assumption_University,Regular,2024-10-6
23001,11,0,Final,Boston_College,Harvard_University,Regular,2024-10-10
23548,0,12,Final,Adrian_College,Sault_College,Regular,2024-10-11
23033,4,2,Final,University_of_Iowa,University_of_Wisconsin_Eau_Claire,Regular,2024-10-11
20057,1,5,Final,University_of_Pennsylvania,United_States_Naval_Academy,Regular,2024-10-11
18738,3,0,Final,Maryville_University,Liberty_University,Regular,2024-10-11
23608,0,1,Home Forfeit,University_of_Arkansas,University_of_Nebraska,Regular,2024-10-12
22764,3,3,Final,Michigan_State_University,Bowling_Green_State_University,Regular,2024-10-12
23549,0,4,Final,Adrian_College,Sault_College,Regular,2024-10-12
18739,4,6,Final,Maryville_University,Liberty_University,Regular,2024-10-12
20321,6,1,Final,University_of_Wisconsin,University_of_Wisconsin_LaCrosse,Regular,2024-10-12
23034,1,0,Final OT,University_of_Iowa,University_of_Wisconsin_Eau_Claire,Regular,2024-10-12
20047,0,6,Final,University_of_Delaware,Northeastern_University,Regular,2024-10-12
23925,18,0,Final,Aurora_University,Hope_College,Regular,2024-10-12
20974,1,5,Final,Iowa_State_University,University_of_Saint_Thomas,Regular,2024-10-12
22813,3,0,Final,University_of_Minnesota_Duluth,North_Dakota_State_University,Regular,2024-10-12
24097,9,0,Final,Robert_Morris_University,Slippery_Rock_University,Regular,2024-10-12
23609,0,1,Home Forfeit,University_of_Arkansas,University_of_Nebraska,Regular,2024-10-13
22814,3,4,Final OT,University_of_Minnesota_Duluth,North_Dakota_State_University,Regular,2024-10-13
22765,5,3,Final,Michigan_State_University,Bowling_Green_State_University,Regular,2024-10-13
20322,3,0,Final,University_of_Wisconsin,University_of_Wisconsin_LaCrosse,Regular,2024-10-13
20975,3,3,Final OT,Iowa_State_University,University_of_Saint_Thomas,Regular,2024-10-13
22714,0,1,Final,University_of_New_Hampshire,University_of_Vermont,Regular,2024-10-13
20048,1,3,Final,University_of_Delaware,Northeastern_University,Regular,2024-10-13
23270,2,3,Final,Boston_University,Boston_College,Regular,2024-10-15
20982,2,0,Final,Liberty_University,Rowan_University,Regular,2024-10-18
21569,12,1,Final,United_States_Naval_Academy,United_States_Air_Force_Academy,Regular,2024-10-18
23380,3,4,Final,Augustana_University,Lake_Region_State_College,Regular,2024-10-18
23782,0,2,Home Forfeit,Bowling_Green_State_University,Miami_University,Regular,2024-10-18
22793,0,6,Final,Sacred_Heart_University,Boston_College,Regular,2024-10-18
21893,2,1,Final,West_Virginia_University_,Brockport_State_University,Regular,2024-10-18
21610,6,1,Final,University_Of_Connecticut,Merrimack_College,Regular,2024-10-18
18740,0,2,Final,Maryville_University,Aurora_University,Regular,2024-10-18
22139,0,6,Final,Georgetown_University,University_of_Virginia,Regular,2024-10-18
23115,10,0,Final,University_of_Illinois,Hope_College,Regular,2024-10-18
21570,12,0,Final,United_States_Naval_Academy,United_States_Air_Force_Academy,Regular,2024-10-19
20983,5,2,Final,Liberty_University,Rowan_University,Regular,2024-10-19
23381,1,5,Final,Augustana_University,Lake_Region_State_College,Regular,2024-10-19
23116,14,0,Final,University_of_Illinois,Hope_College,Regular,2024-10-19
20938,7,2,Final,Mercyhurst_University,Brockport_State_University,Regular,2024-10-19
20049,11,1,Final,University_of_Delaware,University_of_Pennsylvania,Regular,2024-10-19
23783,3,5,Home Forfeit,Bowling_Green_State_University,Miami_University,Regular,2024-10-19
18741,6,5,Final,Maryville_University,Aurora_University,Regular,2024-10-19
19805,3,0,Final,Central_Michigan_University,Adrian_College,Regular,2024-10-19
22471,4,5,Final OT,Assumption_University,Sacred_Heart_University,Regular,2024-10-19
22038,3,2,Final,Northern_Michigan_University,The_Ohio_State_University,Regular,2024-10-19
23560,4,2,Final,University_of_Saint_Thomas,University_of_Minnesota_Duluth,Regular,2024-10-19
23440,0,5,Final,University_of_Wisconsin_Eau_Claire,University_of_Wisconsin,Regular,2024-10-19
20343,14,5,Final,University_of_Maryland,United_States_Air_Force_Academy,Regular,2024-10-19
19765,14,1,Final,West_Chester_University,Montclair_State_University,Regular,2024-10-19
22140,1,4,Final,Georgetown_University,University_of_Virginia,Regular,2024-10-19
23441,0,9,Final,University_of_Wisconsin_Eau_Claire,University_of_Wisconsin,Regular,2024-10-20
23561,7,2,Final,University_of_Saint_Thomas,University_of_Minnesota_Duluth,Regular,2024-10-20
22039,2,6,Final,Northern_Michigan_University,The_Ohio_State_University,Regular,2024-10-20
23271,5,4,Final,Boston_University,University_Of_Connecticut,Regular,2024-10-20
23550,0,4,Final,Adrian_College,Central_Michigan_University,Regular,2024-10-20
22133,3,4,Final,Saint_Anselm_College,Northeastern_University,Regular,2024-10-20
22794,2,1,Final,Sacred_Heart_University,Merrimack_College,Regular,2024-10-20
23705,1,2,Final,Providence_College,University_of_New_Hampshire,Regular,2024-10-20
22580,3,6,Final,Harvard_University,Merrimack_College,Regular,2024-10-23
21894,0,10,Final,West_Virginia_University_,Liberty_University,Regular,2024-10-24
23413,9,1,Visiting Forfeit,The_Ohio_State_University,Bowling_Green_State_University,Regular,2024-10-25
20943,0,1,Final,Robert_Morris_University,Adrian_College,Regular,2024-10-25
20944,1,6,Final,Niagara_University,Liberty_University,Regular,2024-10-25
23953,4,7,Final,Lake_Region_State_College,North_Dakota_State_University,Regular,2024-10-25
21895,2,6,Final,West_Virginia_University_,University_of_Pittsburgh,Regular,2024-10-25
23965,8,2,Final,University_Of_Connecticut,Bentley_University,Regular,2024-10-25
20362,3,13,Final,Montclair_State_University,Army,Regular,2024-10-25
20945,1,2,Final,Mercyhurst_University,Rowan_University,Regular,2024-10-25
23926,1,0,Visiting Forfeit,Aurora_University,University_of_Arkansas,Regular,2024-10-25
23117,5,6,Final,University_of_Illinois,Lawrence_Technological_University,Regular,2024-10-25
20946,6,1,Final,Liberty_University,Robert_Morris_University,Regular,2024-10-26
22378,0,10,Final,University_of_Nebraska,University_of_Wisconsin_Eau_Claire,Regular,2024-10-26
20947,5,2,Final,Rowan_University,Niagara_University,Regular,2024-10-26
22904,3,1,Final,University_of_Vermont,University_of_New_Hampshire,Regular,2024-10-26
23118,1,8,Final,University_of_Illinois,Lawrence_Technological_University,Regular,2024-10-26
20948,2,2,Final OT,Adrian_College,Mercyhurst_University,Regular,2024-10-26
21650,4,1,Final,Eastern_Michigan_University,Northern_Michigan_University,Regular,2024-10-26
19667,3,5,Final,Villanova_University,Sacred_Heart_University,Regular,2024-10-26
22473,4,5,Final,Assumption_University,University_Of_Connecticut,Regular,2024-10-26
23927,1,0,Visiting Forfeit,Aurora_University,University_of_Arkansas,Regular,2024-10-26
23273,2,4,Final,University_of_Wisconsin_LaCrosse,Iowa_State_University,Regular,2024-10-26
20967,1,5,Final,University_of_Pittsburgh,University_of_Maryland,Regular,2024-10-26
21896,4,2,Final,West_Virginia_University_,Rochester_Institute_Of_Technology,Regular,2024-10-26
20035,6,0,Final,Assiniboine_College,Lake_Region_State_College,Regular,2024-10-26
22141,8,0,Final,Georgetown_University,George_Washington_University,Regular,2024-10-26
21651,5,1,Final,Eastern_Michigan_University,Northern_Michigan_University,Regular,2024-10-27
20949,0,10,Final,Mercyhurst_University,Liberty_University,Regular,2024-10-27
20950,5,3,Final,Niagara_University,Adrian_College,Regular,2024-10-27
21737,12,2,Final,University_of_Virginia,University_of_North_Carolina,Regular,2024-10-27
23274,4,3,Final,University_of_Wisconsin_LaCrosse,Iowa_State_University,Regular,2024-10-27
21897,2,2,Final OT,West_Virginia_University_,Rochester_Institute_Of_Technology,Regular,2024-10-27
20036,1,0,Visiting Forfeit,Assiniboine_College,Lake_Region_State_College,Regular,2024-10-27
20951,5,6,Final OT,Robert_Morris_University,Rowan_University,Regular,2024-10-27
22379,0,10,Final,University_of_Nebraska,University_of_Wisconsin_Eau_Claire,Regular,2024-10-27
22581,8,8,Final OT,Harvard_University,University_Of_Connecticut,Regular,2024-10-27
23559,1,10,Final,Army,Sacred_Heart_University,Regular,2024-10-27
22574,2,10,Final,College_of_the_Holy_Cross,University_of_New_Hampshire,Regular,2024-10-27
20058,0,10,Final,University_of_Pennsylvania,Villanova_University,Regular,2024-10-27
22872,1,4,Final,Merrimack_College,Northeastern_University,Regular,2024-10-27
23954,-,-,Postponed,Lake_Region_State_College,Dakota_College_at_Bottineau,Regular,2024-11-1
21571,3,2,Final,United_States_Naval_Academy,Villanova_University,Regular,2024-11-1
19806,3,0,Final,Central_Michigan_University,Aurora_University,Regular,2024-11-1
20050,3,1,Final,University_of_Delaware,Rowan_University,Regular,2024-11-1
20344,14,0,Final,University_of_Maryland,West_Chester_University,Regular,2024-11-1
21572,4,1,Final,United_States_Naval_Academy,University_of_Delaware,Regular,2024-11-2
19807,2,2,Final OT,Central_Michigan_University,Aurora_University,Regular,2024-11-2
22134,2,1,Final,Saint_Anselm_College,Boston_College,Regular,2024-11-2
22480,6,0,Final,Lawrence_Technological_University,University_of_Notre_Dame,Regular,2024-11-2
22472,14,6,Final,Assumption_University,Harvard_University,Regular,2024-11-2
19816,5,1,Final,Robert_Morris_University,University_of_Pittsburgh,Regular,2024-11-2
19767,2,7,Final,West_Chester_University,Mercyhurst_University,Regular,2024-11-2
23951,3,0,Final,Liberty_University,Villanova_University,Regular,2024-11-2
23375,1,15,Final,Worcester_Polytechnic_Institute,Sacred_Heart_University,Regular,2024-11-2
21573,2,5,Final,United_States_Naval_Academy,Liberty_University,Regular,2024-11-3
19768,1,10,Final,West_Chester_University,Mercyhurst_University,Regular,2024-11-3
22715,1,2,Final,University_of_New_Hampshire,Boston_University,Regular,2024-11-3
23570,1,2,Final,University_of_Notre_Dame,Lawrence_Technological_University,Regular,2024-11-3
23419,8,1,Final,Niagara_University,Brockport_State_University,Regular,2024-11-3
22033,4,0,Final,Villanova_University,University_of_Delaware,Regular,2024-11-3
22795,7,2,Final,Sacred_Heart_University,Bentley_University,Regular,2024-11-3
22659,0,7,Final,University_of_North_Carolina,Virginia_Tech,Regular,2024-11-3
22582,1,13,Final,Harvard_University,Northeastern_University,Regular,2024-11-3
22575,1,7,Final,College_of_the_Holy_Cross,University_of_Vermont,Regular,2024-11-3
23706,5,1,Final,Providence_College,University_Of_Connecticut,Regular,2024-11-3
22796,0,1,Final,Sacred_Heart_University,Saint_Anselm_College,Regular,2024-11-4
23955,1,4,Final,Lake_Region_State_College,Augustana_University,Regular,2024-11-8
22627,1,6,Final,North_Dakota_State_University,Assiniboine_College,Regular,2024-11-8
22481,1,7,Final,Lawrence_Technological_University,Sault_College,Regular,2024-11-8
19808,4,0,Final,Central_Michigan_University,Bowling_Green_State_University,Regular,2024-11-8
23140,3,1,Final,Northeastern_University,Boston_College,Regular,2024-11-8
23101,3,4,Final,University_of_Minnesota_Duluth,Iowa_State_University,Regular,2024-11-8
19675,0,24,Final,Hope_College,Miami_University,Regular,2024-11-8
20345,5,4,Final OT,University_of_Maryland,University_of_Delaware,Regular,2024-11-8
21898,2,6,Final,West_Virginia_University_,Mercyhurst_University,Regular,2024-11-8
23928,2,0,Final,Aurora_University,Michigan_State_University,Regular,2024-11-8
19809,5,1,Final,Central_Michigan_University,Bowling_Green_State_University,Regular,2024-11-9
19676,0,30,Final,Hope_College,Miami_University,Regular,2024-11-9
21899,4,3,Final,West_Virginia_University_,Mercyhurst_University,Regular,2024-11-9
23141,-,-,Postponed,Northeastern_University,University_of_New_Hampshire,Regular,2024-11-9
23043,3,0,Final,Assiniboine_College,University_of_Minnesota_Duluth,Regular,2024-11-9
22482,0,9,Final,Lawrence_Technological_University,Sault_College,Regular,2024-11-9
21727,2,3,Final,Brockport_State_University,Robert_Morris_University,Regular,2024-11-9
20323,4,2,Final,University_of_Wisconsin,University_of_Wisconsin_Eau_Claire,Regular,2024-11-9
20090,3,1,Final,Rowan_University,University_of_Delaware,Regular,2024-11-9
22628,2,3,Final OT,North_Dakota_State_University,Iowa_State_University,Regular,2024-11-9
23956,4,5,Final OT,Lake_Region_State_College,Augustana_University,Regular,2024-11-9
19668,4,2,Final,Villanova_University,United_States_Naval_Academy,Regular,2024-11-9
23929,1,1,Final OT,Aurora_University,Michigan_State_University,Regular,2024-11-9
23562,6,3,Final,University_of_Saint_Thomas,Dakota_College_at_Bottineau,Regular,2024-11-9
18742,3,0,Final,Maryville_University,University_of_Wisconsin_LaCrosse,Regular,2024-11-9
23534,0,13,Final,George_Washington_University,Georgetown_University,Regular,2024-11-9
23563,8,5,Final,University_of_Saint_Thomas,Dakota_College_at_Bottineau,Regular,2024-11-10
23621,0,6,Final,Iowa_State_University,Assiniboine_College,Regular,2024-11-10
19669,3,5,Final,Villanova_University,United_States_Naval_Academy,Regular,2024-11-10
22629,2,3,Final OT,North_Dakota_State_University,University_of_Minnesota_Duluth,Regular,2024-11-10
20324,7,0,Final,University_of_Wisconsin,University_of_Wisconsin_Eau_Claire,Regular,2024-11-10
22905,0,1,Final,University_of_Vermont,Boston_University,Regular,2024-11-10
23551,1,2,Final OT,Adrian_College,Bowling_Green_State_University,Regular,2024-11-10
23398,3,3,Final OT,Rochester_Institute_Of_Technology,Robert_Morris_University,Regular,2024-11-10
22674,3,7,Final,Bentley_University,University_Of_Connecticut,Regular,2024-11-10
18743,5,1,Final,Maryville_University,University_of_Wisconsin_LaCrosse,Regular,2024-11-10
20346,8,4,Final,University_of_Maryland,University_of_Pennsylvania,Regular,2024-11-10
22873,3,5,Final,Merrimack_College,Assumption_University,Regular,2024-11-10
22583,0,1,Home Forfeit,Harvard_University,University_of_New_Hampshire,Regular,2024-11-10
22576,0,11,Final,College_of_the_Holy_Cross,Providence_College,Regular,2024-11-10
23998,23,0,Final,Liberty_University,University_of_North_Carolina,Regular,2024-11-15
23999,1,5,Final,Georgetown_University,Virginia_Tech,Regular,2024-11-15
20952,10,1,Final,Mercyhurst_University,University_of_Maryland,Regular,2024-11-15
20953,1,5,Final,University_of_Delaware,Niagara_University,Regular,2024-11-15
20976,1,2,Final,Iowa_State_University,University_of_Wisconsin,Regular,2024-11-15
22483,2,1,Final OT,Lawrence_Technological_University,Miami_University,Regular,2024-11-15
24000,4,9,Final,West_Chester_University,West_Virginia_University_,Regular,2024-11-15
23784,3,5,Final,Bowling_Green_State_University,University_of_Pittsburgh,Regular,2024-11-15
23930,4,4,Final OT,Aurora_University,The_Ohio_State_University,Regular,2024-11-15
23119,3,4,Final,University_of_Illinois,Adrian_College,Regular,2024-11-15
22135,20,6,Final,Saint_Anselm_College,Harvard_University,Regular,2024-11-16
24008,9,0,Final,Liberty_University,Georgetown_University,Regular,2024-11-16
22380,2,16,Final,University_of_Nebraska,Lake_Region_State_College,Regular,2024-11-16
20954,5,7,Final,Robert_Morris_University,University_of_Delaware,Regular,2024-11-16
24009,0,13,Final,George_Washington_University,University_of_Virginia,Regular,2024-11-16
20955,2,4,Final,Mercyhurst_University,United_States_Naval_Academy,Regular,2024-11-16
23785,2,1,Final,Bowling_Green_State_University,University_of_Pittsburgh,Regular,2024-11-16
22484,1,1,Final OT,Lawrence_Technological_University,Miami_University,Regular,2024-11-16
20977,1,6,Final,Iowa_State_University,University_of_Wisconsin,Regular,2024-11-16
23035,3,4,Final OT,University_of_Iowa,Augustana_University,Regular,2024-11-16
20956,0,6,Final,University_of_Maryland,Niagara_University,Regular,2024-11-16
23800,2,7,Final,Assumption_University,University_of_Vermont,Regular,2024-11-16
21653,6,5,Final,Eastern_Michigan_University,Central_Michigan_University,Regular,2024-11-16
23931,0,3,Final,Aurora_University,The_Ohio_State_University,Regular,2024-11-16
22040,2,2,Final OT,Northern_Michigan_University,Michigan_State_University,Regular,2024-11-16
21612,2,3,Final,University_Of_Connecticut,Northeastern_University,Regular,2024-11-16
22987,-,-,Postponed,Montclair_State_University,Army,Regular,2024-11-16
24011,4,0,Final,Liberty_University,West_Virginia_University_,Regular,2024-11-16
18744,2,3,Final,Maryville_University,Adrian_College,Regular,2024-11-16
24012,4,3,Final,University_of_Virginia,Virginia_Tech,Regular,2024-11-16
23564,3,2,Final,University_of_Saint_Thomas,Assiniboine_College,Regular,2024-11-16
20957,2,3,Final OT,Niagara_University,United_States_Naval_Academy,Regular,2024-11-17
22041,1,1,Final OT,Northern_Michigan_University,Michigan_State_University,Regular,2024-11-17
23565,0,1,Final,University_of_Saint_Thomas,Assiniboine_College,Regular,2024-11-17
24005,7,2,Final,West_Chester_University,Virginia_Tech,Regular,2024-11-17
22381,3,19,Final,University_of_Nebraska,Lake_Region_State_College,Regular,2024-11-17
20958,6,2,Final,Mercyhurst_University,University_of_Delaware,Regular,2024-11-17
23036,3,4,Final OT,University_of_Iowa,Augustana_University,Regular,2024-11-17
20959,4,1,Final,Robert_Morris_University,University_of_Maryland,Regular,2024-11-17
24014,9,6,Final,George_Washington_University,University_of_North_Carolina,Regular,2024-11-17
18745,0,1,Final,Maryville_University,Adrian_College,Regular,2024-11-17
22716,1,3,Final,University_of_New_Hampshire,Saint_Anselm_College,Regular,2024-11-17
22797,11,2,Final,Sacred_Heart_University,Army,Regular,2024-11-17
22675,0,1,Home Forfeit,Bentley_University,University_of_Vermont,Regular,2024-11-17
24035,11,2,Final,Liberty_University,University_of_Virginia,Regular,2024-11-17
22584,1,10,Final,Harvard_University,Boston_University,Regular,2024-11-17
22577,0,7,Final,College_of_the_Holy_Cross,Northeastern_University,Regular,2024-11-17
23707,1,3,Final,Providence_College,Assumption_University,Regular,2024-11-17
21613,4,5,Final,University_Of_Connecticut,Boston_College,Regular,2024-11-17
21841,3,11,Final,Loyola_University_Maryland,Montclair_State_University,Regular,2024-11-22
19677,1,27,Final,Hope_College,University_of_Notre_Dame,Regular,2024-11-22
21843,1,3,Final,Rowan_University,Liberty_University,Regular,2024-11-22
21842,9,1,Final,Villanova_University,Brockport_State_University,Regular,2024-11-22
23932,2,1,Final,Aurora_University,Bowling_Green_State_University,Regular,2024-11-22
23987,0,10,Final,University_of_Arkansas,Maryville_University,Regular,2024-11-22
24047,0,1,Home Forfeit,Loyola_University_Chicago,University_of_Illinois,Regular,2024-11-22
22766,3,1,Final,Michigan_State_University,Adrian_College,Regular,2024-11-23
22136,0,2,Final,Saint_Anselm_College,Providence_College,Regular,2024-11-23
21845,3,0,Final,Liberty_University,University_of_Maryland,Regular,2024-11-23
21844,1,10,Final,Loyola_University_Maryland,Brockport_State_University,Regular,2024-11-23
23988,0,7,Final,University_of_Arkansas,Maryville_University,Regular,2024-11-23
22485,1,9,Final,Lawrence_Technological_University,Central_Michigan_University,Regular,2024-11-23
22321,12,3,Final,Villanova_University,University_of_Pennsylvania,Regular,2024-11-23
20037,4,0,Final,Assiniboine_College,University_of_Wisconsin_Eau_Claire,Regular,2024-11-23
23399,3,10,Final,Rochester_Institute_Of_Technology,Niagara_University,Regular,2024-11-23
23933,2,2,Final OT,Aurora_University,Bowling_Green_State_University,Regular,2024-11-23
23571,23,0,Final,University_of_Notre_Dame,Hope_College,Regular,2024-11-23
23957,2,6,Final,Lake_Region_State_College,Dakota_College_at_Bottineau,Regular,2024-11-23
19817,1,4,Final,Robert_Morris_University,Mercyhurst_University,Regular,2024-11-23
20038,4,0,Final,Assiniboine_College,University_of_Wisconsin_Eau_Claire,Regular,2024-11-24
22322,7,4,Final,Brockport_State_University,West_Chester_University,Regular,2024-11-24
22676,3,4,Final OT,Bentley_University,Providence_College,Regular,2024-11-24
21846,5,3,Final,Rowan_University,University_of_Maryland,Regular,2024-11-24
19810,6,5,Final OT,Central_Michigan_University,Lawrence_Technological_University,Regular,2024-11-24
22798,6,1,Final,Sacred_Heart_University,Assumption_University,Regular,2024-11-24
23386,7,0,Final,Virginia_Tech,University_of_North_Carolina,Regular,2024-11-24
23552,2,3,Final OT,Adrian_College,Michigan_State_University,Regular,2024-11-24
20939,3,1,Final,Mercyhurst_University,Niagara_University,Regular,2024-11-24
22578,0,1,Home Forfeit,College_of_the_Holy_Cross,Merrimack_College,Regular,2024-11-24
24111,3,0,Final,Boston_College,University_of_New_Hampshire,Regular,2024-11-24
19800,10,1,Final,Sault_College,Niagara_University,Regular,2024-11-30
19801,3,2,Final,Sault_College,Niagara_University,Regular,2024-12-1
23142,-,-,Postponed,Northeastern_University,Providence_College,Regular,2024-12-1
19818,5,1,Final,Robert_Morris_University,West_Chester_University,Regular,2024-12-6
24084,1,5,Final,Niagara_University,Central_Michigan_University,Regular,2024-12-6
23934,2,3,Final,Aurora_University,Maryville_University,Regular,2024-12-6
20059,0,2,Final,University_of_Pennsylvania,University_of_Delaware,Regular,2024-12-7
22906,2,1,Final,University_of_Vermont,Sacred_Heart_University,Regular,2024-12-7
19819,6,1,Final,Robert_Morris_University,West_Chester_University,Regular,2024-12-7
24085,3,5,Final,Mercyhurst_University,Central_Michigan_University,Regular,2024-12-7
20325,5,3,Final,University_of_Wisconsin,Dakota_College_at_Bottineau,Regular,2024-12-7
23566,7,1,Final,University_of_Saint_Thomas,North_Dakota_State_University,Regular,2024-12-7
23935,3,1,Final,Aurora_University,Maryville_University,Regular,2024-12-7
23572,0,1,Final,University_of_Notre_Dame,Adrian_College,Regular,2024-12-7
23958,0,8,Final,Lake_Region_State_College,Assiniboine_College,Regular,2024-12-7
20347,3,2,Final OT,University_of_Maryland,Rowan_University,Regular,2024-12-7
23442,3,2,Final OT,University_of_Wisconsin_Eau_Claire,University_of_Wisconsin_LaCrosse,Regular,2024-12-7
23443,2,1,Final,University_of_Wisconsin_Eau_Claire,University_of_Wisconsin_LaCrosse,Regular,2024-12-8
23567,2,1,Final,University_of_Saint_Thomas,North_Dakota_State_University,Regular,2024-12-8
23959,1,8,Final,Lake_Region_State_College,Assiniboine_College,Regular,2024-12-8
22677,3,7,Final,Bentley_University,Boston_College,Regular,2024-12-8
22717,2,1,Final,University_of_New_Hampshire,Sacred_Heart_University,Regular,2024-12-8
20326,3,3,Final OT,University_of_Wisconsin,Dakota_College_at_Bottineau,Regular,2024-12-8
23400,5,4,Final,Rochester_Institute_Of_Technology,Brockport_State_University,Regular,2024-12-8
22874,1,4,Final,Merrimack_College,University_of_Vermont,Regular,2024-12-8
24086,3,0,Final,Niagara_University,Central_Michigan_University,Regular,2024-12-8
20051,5,7,Final,University_of_Delaware,University_of_Pennsylvania,Regular,2024-12-8
23553,0,0,Final OT,Adrian_College,University_of_Notre_Dame,Regular,2024-12-8
23376,0,0,Suspended [16:50:00 EST],Worcester_Polytechnic_Institute,Boston_University,Regular,2024-12-8
21654,9,3,Final,Eastern_Michigan_University,Lawrence_Technological_University,Regular,2025-1-10
