Date,Rank,Team,Power Rating,Offense Rank,Defense Rank,Off_rating,Def_rating
2023-12-13,19,Niagara University,10.299,22,24,13.069727757506117,2.771189347870149
2023-12-13,20,University of Pennsylvania,9.952,19,38,13.868175709024628,3.916551689072066
2023-12-13,21,United States Air Force Academy,9.558,25,32,12.740726808481485,3.182438082073728
2023-12-13,22,Mercyhurst University,9.255,24,34,12.76135799058303,3.5061325608968663
2023-12-13,23,University of Maryland,7.865,29,26,10.672237013609935,2.8068296150217935
2023-12-13,24,University of Notre Dame,6.589,28,40,10.80720128794587,4.218639132162007
2023-12-13,25,University of Pittsburgh,6.446,33,33,9.799209291182386,3.3530104882858094
2023-12-13,26,Rowan University,6.43,32,36,10.087768979228658,3.658113566351427
2023-12-13,27,Maryville University,6.238,27,44,10.918501087524564,4.680905600121893
2023-12-13,28,Miami University,6.233,30,42,10.649912730984708,4.416712298778096
2023-12-13,29,West Virginia University,5.956,26,47,10.93993327554941,4.984357933949849
2023-12-13,30,Brockport State University,5.802,34,37,9.48537081821239,3.683419731401186
2023-12-13,31,Northeastern University,5.328,40,3,6.06029026741894,0.7318772981933648
2023-12-13,32,Lake Region State College,4.644,21,57,13.542321366099138,8.898454371293305
2023-12-13,33,Bowling Green State University,4.586,35,46,9.403337672994551,4.817035009415967
2023-12-13,34,Iowa State University,4.479,20,58,13.737505194402274,9.258125473602949
2023-12-13,35,Boston College,4.453,45,2,5.183843128303187,0.7305852129010014
2023-12-13,36,Providence College,4.434,46,1,5.078671429949735,0.6450738939463525
2023-12-13,37,Assumption University,4.034,47,5,4.8814665528797585,0.8475771558753362
2023-12-13,38,University of Virginia,3.65,38,39,7.685140797080141,4.03477119692051
2023-12-13,39,University of Vermont,3.569,50,6,4.5629835545343775,0.9943168063034236
2023-12-13,40,Boston University,3.344,51,8,4.401426521661137,1.0571383583274536
2023-12-13,41,University of Minnesota Duluth,3.085,23,61,12.84614412024331,9.76070464946113
2023-12-13,42,Saint Anselm College,2.855,52,9,4.062041573523243,1.2071673662494429
2023-12-13,43,SUNY Cortland,2.495,37,52,8.214728468825868,5.719632731265405
2023-12-13,44,Sacred Heart University,2.331,57,4,3.138652908534338,0.8075474980582621
2023-12-13,45,University of New Hampshire,2.034,56,12,3.3226202309672432,1.2889096076007651
2023-12-13,46,University at Buffalo,1.997,36,53,8.47594963102864,6.478931439855202
2023-12-13,47,Robert Morris University,1.582,39,51,7.223854667104284,5.64154856175132
2023-12-13,48,Harvard University,1.428,60,7,2.435350522325261,1.007573127679689
2023-12-13,49,Virginia Tech,1.393,49,31,4.5657312976218885,3.17305737758746
2023-12-13,50,University of Wisconsin LaCrosse,1.311,31,59,10.605255687845125,9.293893722293593
2023-12-13,51,University Of Connecticut,1.222,59,11,2.495523926770551,1.2735389443173888
2023-12-13,52,Merrimack College,1.022,61,10,2.2532929910540687,1.2311474189926317
2023-12-13,53,Georgetown University,0.21,43,48,5.455720536144292,5.245437208174729
2023-12-13,54,College of the Holy Cross,-0.237,65,18,1.8745688716216615,2.1114113191108337
2023-12-13,55,Bentley University,-0.299,63,20,2.0157688740900452,2.314289191101171
2023-12-13,56,Loyola University Chicago,-1.77,42,55,5.7598976061983915,7.529996639344889
2023-12-13,57,Worcester Polytechnic Institute,-1.794,66,15,1.2483656999295614e-6,1.794085812432356
2023-12-13,58,University of Nebraska,-2.263,44,54,5.2652345728857375,7.527753034660066
2023-12-13,59,Roger Williams University,-2.547,67,22,6.412231567528578e-7,2.5470774287345748
2023-12-13,59,University of New England,-2.547,67,22,6.412231567528578e-7,2.5470774287345748
2023-12-13,61,Oswego State University,-6.341,58,60,3.0440251369951805,9.384792832832757
2023-12-13,62,Slippery Rock University,-8.479,55,62,3.581568016109201,12.060234017049366
2023-12-13,63,Montclair State University,-10.102,41,65,5.852217784419683,15.95449480535797
2023-12-13,64,West Chester University,-10.693,53,63,3.767760141027592,14.461061096074028
2023-12-13,65,George Washington University,-12.687,62,64,2.1116944832924553,14.798688996213173
2023-12-13,66,Rochester Institute Of Technology,-13.761,54,66,3.603305785469275,17.36425174635087
2023-12-13,67,University of Wisconsin Stout,-15.31,48,67,4.817155929777318,20.1272696685997
2023-12-13,68,Loyola University Maryland,-29.644,64,68,1.9319709469141135,31.576134424023493
2023-12-20,1,Sault College,55.994,1,14,57.53183107505385,1.5376055551202652
2023-12-20,2,Assiniboine Community College,50.246,2,30,53.357277478914114,3.1110253677052464
2023-12-20,3,Lawrence Technological University,26.982,3,28,29.99007154978699,3.007738213093697
2023-12-20,4,Central Michigan University,20.751,6,24,23.52988648701161,2.778786640234588
2023-12-20,5,University of Wisconsin,20.312,4,45,25.053045037994792,4.74062210122235
2023-12-20,6,Dakota College at Bottineau,19.444,5,49,24.73643798298681,5.292932139955872
2023-12-20,7,Northern Michigan University,18.294,7,29,21.317884718521597,3.0241237257456417
2023-12-20,8,Adrian College,17.745,9,21,20.228194095236088,2.4829102797883693
2023-12-20,9,Villanova University,17.282,13,13,18.7004647883985,1.4189148255216464
2023-12-20,10,United States Naval Academy,16.832,10,19,19.0911404861022,2.258661479412184
2023-12-20,11,University of Saint Thomas,16.48,8,41,20.88535881985271,4.405401369686711
2023-12-20,12,The Ohio State University,15.898,14,25,18.693958158871357,2.7960043273925956
2023-12-20,13,Liberty University,15.758,16,16,17.617194380025214,1.859482776825003
2023-12-20,14,University of Delaware,15.134,17,17,16.99617601647863,1.8617117720932164
2023-12-20,15,University of Wisconsin Eau Claire,13.495,12,50,18.79335553820311,5.298582712593614
2023-12-20,16,Aurora University,13.096,15,43,17.627309552376094,4.530871803483581
2023-12-20,17,North Dakota State University,11.26,11,56,18.987357796012212,7.727515277704517
2023-12-20,18,Michigan State University,10.389,18,35,14.01400768805299,3.625348320407548
2023-12-20,19,Niagara University,10.214,22,27,13.200192047588647,2.9863304877514327
2023-12-20,20,University of Pennsylvania,9.904,19,37,13.836297303847209,3.932763549756025
2023-12-20,21,United States Air Force Academy,9.507,25,32,12.708046538547189,3.201406908463057
2023-12-20,22,Mercyhurst University,9.217,23,34,12.748955906260544,3.531844910943412
2023-12-20,23,University of Maryland,7.828,29,26,10.640882035449822,2.812895478094157
2023-12-20,24,University of Notre Dame,6.518,28,40,10.73364690864054,4.215892749864242
2023-12-20,25,University of Pittsburgh,6.394,33,33,9.709437770797289,3.315857862062059
2023-12-20,26,Rowan University,6.392,32,36,10.068576925747369,3.6767358896917113
2023-12-20,27,Maryville University,6.18,27,44,10.866855518387272,4.68709211516375
2023-12-20,28,Miami University,6.178,30,42,10.597958397374738,4.419552170560262
2023-12-20,29,West Virginia University,5.944,26,47,10.868942154957525,4.925079280602413
2023-12-20,30,Brockport State University,5.59,34,38,9.571102269863411,3.98074653007861
2023-12-20,31,Northeastern University,5.351,40,3,6.096180201410254,0.7453915502052058
2023-12-20,32,Lake Region State College,4.542,21,57,13.438737283305736,8.896699560643697
2023-12-20,33,Bowling Green State University,4.524,35,46,9.335528390446765,4.8116563102001875
2023-12-20,34,Boston College,4.469,44,2,5.213442460475423,0.7440250108938511
2023-12-20,35,Providence College,4.45,46,1,5.10662838162921,0.6567389814661688
2023-12-20,36,Iowa State University,4.376,20,58,13.630819635222352,9.254467168461796
2023-12-20,37,Assumption University,4.045,47,5,4.908401744573185,0.8632882555907694
2023-12-20,38,University of Virginia,3.615,38,39,7.6673984947795635,4.052209841058522
2023-12-20,39,University of Vermont,3.572,49,6,4.5841851933701205,1.0124988377318458
2023-12-20,40,Boston University,3.342,51,8,4.418584423187443,1.0761839152409762
2023-12-20,41,University of Minnesota Duluth,2.988,24,61,12.7488794127546,9.76113194897616
2023-12-20,42,Saint Anselm College,2.851,52,9,4.0803973710807675,1.2296546678005658
2023-12-20,43,Sacred Heart University,2.327,57,4,3.1489195013386353,0.821922946047585
2023-12-20,44,SUNY Cortland,2.145,37,52,8.260675621399765,6.115902658591534
2023-12-20,45,University of New Hampshire,2.022,56,12,3.334902283192389,1.3127607626813138
2023-12-20,46,Robert Morris University,1.841,39,51,7.217577559608792,5.376536384136763
2023-12-20,47,University at Buffalo,1.838,36,53,8.455307735434719,6.617643713540753
2023-12-20,48,Harvard University,1.417,60,7,2.442908599968972,1.026059125292281
2023-12-20,49,Virginia Tech,1.362,50,31,4.544098592816423,3.182555123380161
2023-12-20,50,University of Wisconsin LaCrosse,1.229,31,59,10.52474739227267,9.2957413142248555
2023-12-20,51,University Of Connecticut,1.208,59,11,2.5054400268864736,1.2979218027838588
2023-12-20,52,Merrimack College,1.005,61,10,2.2578846480912977,1.253356775078336
2023-12-20,53,Georgetown University,0.173,43,48,5.442150953297322,5.269515232496527
2023-12-20,54,College of the Holy Cross,-0.273,65,18,1.879854496835149,2.152802263989381
2023-12-20,55,Bentley University,-0.338,63,20,2.021145396221971,2.359333991171172
2023-12-20,56,Loyola University Chicago,-1.815,42,55,5.712452142737236,7.527405084130161
2023-12-20,57,Worcester Polytechnic Institute,-1.831,66,15,1.257269035463012e-6,1.8314232046941952
2023-12-20,58,University of Nebraska,-2.298,45,54,5.212425938309764,7.510164518135189
2023-12-20,59,Roger Williams University,-2.596,67,22,6.437710918581082e-7,2.5958431368623804
2023-12-20,59,University of New England,-2.596,67,22,6.437710918581082e-7,2.5958431368623804
2023-12-20,61,Oswego State University,-6.387,58,60,3.039783751601144,9.426589554194855
2023-12-20,62,Slippery Rock University,-8.398,54,62,3.565143760382638,11.962734650323556
2023-12-20,63,Montclair State University,-10.182,41,66,5.8315415285760235,16.013632201530402
2023-12-20,64,West Chester University,-10.798,53,63,3.751029660949036,14.548579675939166
2023-12-20,65,Rochester Institute Of Technology,-11.341,55,64,3.513765935973321,14.854418633680131
2023-12-20,66,George Washington University,-12.783,62,65,2.0994415452837254,14.882892100006083
2023-12-20,67,University of Wisconsin Stout,-15.376,48,67,4.772634118338099,20.149115105704535
2023-12-20,68,Loyola University Maryland,-29.81,64,68,1.9193783902589416,31.72938972639443
2023-12-27,1,Sault College,55.994,1,14,57.53183107505385,1.5376055551202652
2023-12-27,2,Assiniboine Community College,50.246,2,30,53.357277478914114,3.1110253677052464
2023-12-27,3,Lawrence Technological University,26.982,3,28,29.99007154978699,3.007738213093697
2023-12-27,4,Central Michigan University,20.751,6,24,23.52988648701161,2.778786640234588
2023-12-27,5,University of Wisconsin,20.312,4,45,25.053045037994792,4.74062210122235
2023-12-27,6,Dakota College at Bottineau,19.444,5,49,24.73643798298681,5.292932139955872
2023-12-27,7,Northern Michigan University,18.294,7,29,21.317884718521597,3.0241237257456417
2023-12-27,8,Adrian College,17.745,9,21,20.228194095236088,2.4829102797883693
2023-12-27,9,Villanova University,17.282,13,13,18.7004647883985,1.4189148255216464
2023-12-27,10,United States Naval Academy,16.832,10,19,19.0911404861022,2.258661479412184
2023-12-27,11,University of Saint Thomas,16.48,8,41,20.88535881985271,4.405401369686711
2023-12-27,12,The Ohio State University,15.898,14,25,18.693958158871357,2.7960043273925956
2023-12-27,13,Liberty University,15.758,16,16,17.617194380025214,1.859482776825003
2023-12-27,14,University of Delaware,15.134,17,17,16.99617601647863,1.8617117720932164
2023-12-27,15,University of Wisconsin Eau Claire,13.495,12,50,18.79335553820311,5.298582712593614
2023-12-27,16,Aurora University,13.096,15,43,17.627309552376094,4.530871803483581
2023-12-27,17,North Dakota State University,11.26,11,56,18.987357796012212,7.727515277704517
2023-12-27,18,Michigan State University,10.389,18,35,14.01400768805299,3.625348320407548
2023-12-27,19,Niagara University,10.214,22,27,13.200192047588647,2.9863304877514327
2023-12-27,20,University of Pennsylvania,9.904,19,37,13.836297303847209,3.932763549756025
2023-12-27,21,United States Air Force Academy,9.507,25,32,12.708046538547189,3.201406908463057
2023-12-27,22,Mercyhurst University,9.217,23,34,12.748955906260544,3.531844910943412
2023-12-27,23,University of Maryland,7.828,29,26,10.640882035449822,2.812895478094157
2023-12-27,24,University of Notre Dame,6.518,28,40,10.73364690864054,4.215892749864242
2023-12-27,25,University of Pittsburgh,6.394,33,33,9.709437770797289,3.315857862062059
2023-12-27,26,Rowan University,6.392,32,36,10.068576925747369,3.6767358896917113
2023-12-27,27,Maryville University,6.18,27,44,10.866855518387272,4.68709211516375
2023-12-27,28,Miami University,6.178,30,42,10.597958397374738,4.419552170560262
2023-12-27,29,West Virginia University,5.944,26,47,10.868942154957525,4.925079280602413
2023-12-27,30,Brockport State University,5.59,34,38,9.571102269863411,3.98074653007861
2023-12-27,31,Northeastern University,5.351,40,3,6.096180201410254,0.7453915502052058
2023-12-27,32,Lake Region State College,4.542,21,57,13.438737283305736,8.896699560643697
2023-12-27,33,Bowling Green State University,4.524,35,46,9.335528390446765,4.8116563102001875
2023-12-27,34,Boston College,4.469,44,2,5.213442460475423,0.7440250108938511
2023-12-27,35,Providence College,4.45,46,1,5.10662838162921,0.6567389814661688
2023-12-27,36,Iowa State University,4.376,20,58,13.630819635222352,9.254467168461796
2023-12-27,37,Assumption University,4.045,47,5,4.908401744573185,0.8632882555907694
2023-12-27,38,University of Virginia,3.615,38,39,7.6673984947795635,4.052209841058522
2023-12-27,39,University of Vermont,3.572,49,6,4.5841851933701205,1.0124988377318458
2023-12-27,40,Boston University,3.342,51,8,4.418584423187443,1.0761839152409762
2023-12-27,41,University of Minnesota Duluth,2.988,24,61,12.7488794127546,9.76113194897616
2023-12-27,42,Saint Anselm College,2.851,52,9,4.0803973710807675,1.2296546678005658
2023-12-27,43,Sacred Heart University,2.327,57,4,3.1489195013386353,0.821922946047585
2023-12-27,44,SUNY Cortland,2.145,37,52,8.260675621399765,6.115902658591534
2023-12-27,45,University of New Hampshire,2.022,56,12,3.334902283192389,1.3127607626813138
2023-12-27,46,Robert Morris University,1.841,39,51,7.217577559608792,5.376536384136763
2023-12-27,47,University at Buffalo,1.838,36,53,8.455307735434719,6.617643713540753
2023-12-27,48,Harvard University,1.417,60,7,2.442908599968972,1.026059125292281
2023-12-27,49,Virginia Tech,1.362,50,31,4.544098592816423,3.182555123380161
2023-12-27,50,University of Wisconsin LaCrosse,1.229,31,59,10.52474739227267,9.2957413142248555
2023-12-27,51,University Of Connecticut,1.208,59,11,2.5054400268864736,1.2979218027838588
2023-12-27,52,Merrimack College,1.005,61,10,2.2578846480912977,1.253356775078336
2023-12-27,53,Georgetown University,0.173,43,48,5.442150953297322,5.269515232496527
2023-12-27,54,College of the Holy Cross,-0.273,65,18,1.879854496835149,2.152802263989381
2023-12-27,55,Bentley University,-0.338,63,20,2.021145396221971,2.359333991171172
2023-12-27,56,Loyola University Chicago,-1.815,42,55,5.712452142737236,7.527405084130161
2023-12-27,57,Worcester Polytechnic Institute,-1.831,66,15,1.257269035463012e-6,1.8314232046941952
2023-12-27,58,University of Nebraska,-2.298,45,54,5.212425938309764,7.510164518135189
2023-12-27,59,Roger Williams University,-2.596,67,22,6.437710918581082e-7,2.5958431368623804
2023-12-27,59,University of New England,-2.596,67,22,6.437710918581082e-7,2.5958431368623804
2023-12-27,61,Oswego State University,-6.387,58,60,3.039783751601144,9.426589554194855
2023-12-27,62,Slippery Rock University,-8.398,54,62,3.565143760382638,11.962734650323556
2023-12-27,63,Montclair State University,-10.182,41,66,5.8315415285760235,16.013632201530402
2023-12-27,64,West Chester University,-10.798,53,63,3.751029660949036,14.548579675939166
2023-12-27,65,Rochester Institute Of Technology,-11.341,55,64,3.513765935973321,14.854418633680131
2023-12-27,66,George Washington University,-12.783,62,65,2.0994415452837254,14.882892100006083
2023-12-27,67,University of Wisconsin Stout,-15.376,48,67,4.772634118338099,20.149115105704535
2023-12-27,68,Loyola University Maryland,-29.81,64,68,1.9193783902589416,31.72938972639443
2024-01-03,1,Sault College,45.115,1,14,46.60294943082097,1.4878913266823222
2024-01-03,2,Assiniboine Community College,40.164,2,29,43.17736275170334,3.0130791608358507
2024-01-03,3,Lawrence Technological University,21.339,3,26,24.246807598175852,2.9074387019476338
2024-01-03,4,Central Michigan University,16.333,6,23,19.019555063242752,2.686908915235646
2024-01-03,5,University of Wisconsin,15.657,4,44,20.244293547761593,4.587750399707282
2024-01-03,6,Dakota College at Bottineau,14.872,5,48,19.994362456189673,5.1224162568293075
2024-01-03,7,Northern Michigan University,14.308,7,27,17.231581249604226,2.923942299136791
2024-01-03,8,Adrian College,13.946,9,21,16.348469717695068,2.4021406760150423
2024-01-03,9,Villanova University,13.742,14,13,15.114962111487255,1.3725349328194223
2024-01-03,10,United States Naval Academy,13.484,10,19,15.665256199033632,2.1808665706355286
2024-01-03,11,University of Saint Thomas,12.647,8,40,16.906649736737624,4.260096089703443
2024-01-03,12,Liberty University,12.57,15,16,14.367414707574335,1.7972420936867093
2024-01-03,13,The Ohio State University,12.529,12,24,15.24765773441374,2.7181734602539693
2024-01-03,14,University of Delaware,11.818,17,17,13.620686192424104,1.802365803029801
2024-01-03,15,University of Wisconsin Eau Claire,10.054,13,49,15.18010067520797,5.126100433519583
2024-01-03,16,Aurora University,9.855,16,42,14.236166652024815,4.381001687434121
2024-01-03,17,North Dakota State University,7.868,11,55,15.342450887172394,7.474426826735541
2024-01-03,18,Michigan State University,7.808,18,34,11.312597006740305,3.504531260824343
2024-01-03,19,University of Pennsylvania,7.37,19,36,11.169532532545007,3.7994614817827466
2024-01-03,20,United States Air Force Academy,7.301,22,31,10.39690662948036,3.0961727552551452
2024-01-03,21,Niagara University,6.982,25,28,9.919796048552232,2.9373589116683614
2024-01-03,22,Mercyhurst University,6.891,23,33,10.30151274937177,3.4108152207931064
2024-01-03,23,University of Maryland,5.887,29,25,8.608498109345877,2.7217500033570574
2024-01-03,24,Rowan University,4.598,32,35,8.149845927643552,3.552097469110085
2024-01-03,25,University of Notre Dame,4.586,28,39,8.660776024478666,4.07456803137153
2024-01-03,26,University of Pittsburgh,4.585,33,32,7.795486895555555,3.210668328863108
2024-01-03,27,Miami University,4.303,30,41,8.569335121715774,4.266598538264352
2024-01-03,28,Maryville University,4.276,26,43,8.804572712292499,4.528483121367737
2024-01-03,29,Northeastern University,4.248,40,3,4.982122819571288,0.7344210314085604
2024-01-03,30,West Virginia University,3.988,27,46,8.756582129320597,4.768795120814744
2024-01-03,31,Brockport State University,3.893,34,37,7.7582926180495315,3.865074892327677
2024-01-03,32,Boston College,3.522,44,2,4.253459855088411,0.7319525360005643
2024-01-03,33,Providence College,3.47,46,1,4.104519669456395,0.6347706731177376
2024-01-03,34,Assumption University,3.169,47,5,4.018421685429101,0.8498575253962317
2024-01-03,35,Bowling Green State University,2.877,35,45,7.52578147439961,4.649246873286058
2024-01-03,36,University of Vermont,2.747,49,6,3.744221347099824,0.9973682519325804
2024-01-03,37,Boston University,2.546,51,8,3.607074062104451,1.061501048018506
2024-01-03,38,University of Virginia,2.308,38,38,6.2230167472161595,3.91522374750224
2024-01-03,39,Lake Region State College,2.246,21,56,10.84967125508853,8.603549868498908
2024-01-03,40,Saint Anselm College,2.127,52,9,3.338939220977013,1.2122598007149954
2024-01-03,41,Iowa State University,2.053,20,57,11.004615882979104,8.952115435085892
2024-01-03,42,Sacred Heart University,1.757,57,4,2.565011947692941,0.8080235157770258
2024-01-03,43,University of New Hampshire,1.431,56,12,2.724869562845246,1.293436562173611
2024-01-03,44,Harvard University,0.984,60,7,1.995106024654292,1.0108617107453046
2024-01-03,45,University at Buffalo,0.975,36,52,7.29411277016097,6.318727760070084
2024-01-03,46,University of Minnesota Duluth,0.856,24,60,10.293471852476358,9.437296675763015
2024-01-03,47,University Of Connecticut,0.764,59,11,2.037812686881556,1.274302044709943
2024-01-03,48,SUNY Cortland,0.605,37,51,6.570654681978665,5.966122349261485
2024-01-03,49,Merrimack College,0.604,61,10,1.8409902050589155,1.2368973295534853
2024-01-03,50,Virginia Tech,0.598,50,30,3.6762402882000687,3.078629705659458
2024-01-03,51,Robert Morris University,0.486,39,50,5.71164959310995,5.225746497508087
2024-01-03,52,University of Wisconsin LaCrosse,-0.487,31,58,8.499624969784785,8.986878540774052
2024-01-03,53,College of the Holy Cross,-0.583,64,18,1.5542243697897973,2.137416236888404
2024-01-03,54,Bentley University,-0.676,63,20,1.644645825233688,2.3203048943815365
2024-01-03,55,Georgetown University,-0.679,43,47,4.410242850403914,5.08887815306807
2024-01-03,56,Worcester Polytechnic Institute,-1.795,66,15,1.02562437148166e-6,1.7951729117720756
2024-01-03,57,Roger Williams University,-2.549,67,22,5.236144483215502e-7,2.548604089419814
2024-01-03,58,Loyola University Chicago,-2.669,42,53,4.603632866712007,7.272759950234875
2024-01-03,59,University of Nebraska,-3.08,45,54,4.197880310760265,7.277516523323969
2024-01-03,60,Oswego State University,-6.732,58,59,2.42502031238844,9.157042987390597
2024-01-03,61,Slippery Rock University,-8.723,54,61,2.842628541775617,11.565137331358422
2024-01-03,62,Montclair State University,-10.756,41,65,4.686375372499778,15.442845476419414
2024-01-03,63,West Chester University,-10.997,53,62,3.018706809289211,14.016040121959792
2024-01-03,64,Rochester Institute Of Technology,-11.649,55,64,2.802685757108287,14.45199461955104
2024-01-03,65,George Washington University,-12.663,62,63,1.6951191394117089,14.357798869586206
2024-01-03,66,University of Wisconsin Stout,-15.612,48,66,3.8465900077195703,19.4588705217003
2024-01-03,67,Loyola University Maryland,-29.027,65,67,1.5367025703879205,30.563555154182776
2024-01-10,1,Sault College,56.752,1,15,58.28209793887722,1.529804478398229
2024-01-10,2,Assiniboine Community College,51.385,2,29,54.4098405177762,3.0249017645986465
2024-01-10,3,Lawrence Technological University,27.201,3,28,30.214498044414366,3.013752929581895
2024-01-10,4,Central Michigan University,21.001,6,24,23.77017963257699,2.7695316614961283
2024-01-10,5,University of Wisconsin,20.8,4,44,25.43782296083588,4.637403685342709
2024-01-10,6,Dakota College at Bottineau,20.033,5,49,25.185848905851156,5.152715361270999
2024-01-10,7,Northern Michigan University,18.578,7,27,21.584222415974335,3.0060039128974028
2024-01-10,8,Adrian College,17.97,9,22,20.44047084054645,2.4706422098892813
2024-01-10,9,Villanova University,17.355,13,14,18.78970477864235,1.4349899988942103
2024-01-10,10,University of Saint Thomas,17.014,8,41,21.296571223147527,4.282931188414455
2024-01-10,11,United States Naval Academy,16.322,14,19,18.470924743490404,2.148437903137274
2024-01-10,12,Liberty University,16.159,15,17,18.051513005010097,1.8926228267966991
2024-01-10,13,The Ohio State University,16.081,12,25,18.905788089116967,2.824963023098972
2024-01-10,14,University of Delaware,15.108,17,16,16.992429268949895,1.8848099745415363
2024-01-10,15,University of Wisconsin Eau Claire,13.999,11,48,19.1395545365972,5.140508076181983
2024-01-10,16,Aurora University,13.322,16,43,17.83006263388915,4.508123775324719
2024-01-10,17,North Dakota State University,11.804,10,56,19.325700308685715,7.521794439459657
2024-01-10,18,Michigan State University,10.515,18,35,14.130430999236538,3.615035589371133
2024-01-10,19,University of Pennsylvania,9.809,20,37,13.762515261190122,3.953349669488994
2024-01-10,20,Niagara University,9.249,24,30,12.30190158877087,3.0530618270944765
2024-01-10,21,Mercyhurst University,9.231,23,34,12.763836520796,3.532511790193462
2024-01-10,22,United States Air Force Academy,8.93,25,31,12.136179373726844,3.205870164223078
2024-01-10,23,University of Maryland,7.871,29,26,10.7232512302499,2.8521615595098067
2024-01-10,24,Rowan University,6.672,32,36,10.568183173419134,3.8966796042193175
2024-01-10,25,University of Notre Dame,6.619,28,40,10.821705842984166,4.202699745840117
2024-01-10,26,Maryville University,6.396,26,45,11.0532987516687,4.656877124328563
2024-01-10,27,University of Pittsburgh,6.347,33,33,9.679773363979931,3.3327345047405976
2024-01-10,28,Miami University,6.313,30,42,10.718710925267104,4.4061526882556
2024-01-10,29,West Virginia University,5.928,27,47,10.91199617683355,4.983819666570438
2024-01-10,30,Brockport State University,5.596,34,38,9.613419100912171,4.0178120959299095
2024-01-10,31,Northeastern University,5.448,40,4,6.218857898863153,0.7713310536970691
2024-01-10,32,Lake Region State College,4.993,21,57,13.662579121305974,8.669928304438754
2024-01-10,33,Iowa State University,4.807,19,58,13.851141556556003,9.043893822763716
2024-01-10,34,Bowling Green State University,4.593,35,46,9.393015103347471,4.800242148598312
2024-01-10,35,Boston College,4.541,45,3,5.309139792716935,0.7686236839472792
2024-01-10,36,Providence College,4.457,46,2,5.122953405232842,0.6660698916943093
2024-01-10,37,Assumption University,4.123,47,6,5.015654970169898,0.8926916237357386
2024-01-10,38,University of Virginia,3.69,38,39,7.780024584117463,4.089852400872691
2024-01-10,39,University of Vermont,3.626,49,7,4.6727948403511,1.0471042807473427
2024-01-10,40,University of Minnesota Duluth,3.444,22,60,12.962133140999152,9.518116835052693
2024-01-10,41,Boston University,3.387,51,9,4.501138113410987,1.1138267145301228
2024-01-10,42,Saint Anselm College,2.893,52,10,4.166937278809293,1.273610343735693
2024-01-10,43,University at Buffalo,2.44,36,53,9.006881453775225,6.566898103537364
2024-01-10,44,Sacred Heart University,2.353,57,5,3.2004832538947077,0.8474632569297126
2024-01-10,45,University of New Hampshire,2.042,56,13,3.4001718819581797,1.3585441153517497
2024-01-10,46,SUNY Cortland,1.918,37,52,8.142294324842023,6.224532690553069
2024-01-10,47,Robert Morris University,1.647,39,51,7.083255205161633,5.4358182166464255
2024-01-10,48,University of Wisconsin LaCrosse,1.582,31,59,10.687882896737962,9.105502691716852
2024-01-10,49,Harvard University,1.428,60,8,2.4893338279467563,1.061401001189468
2024-01-10,50,Virginia Tech,1.379,50,32,4.587571951715066,3.2081415960746837
2024-01-10,51,University Of Connecticut,1.203,59,12,2.542924589462543,1.3401820141635952
2024-01-10,52,Merrimack College,0.999,61,11,2.2966772048276898,1.2979384762639612
2024-01-10,53,Georgetown University,0.178,43,50,5.500663963671341,5.3223534552997585
2024-01-10,54,College of the Holy Cross,-0.311,64,20,1.9391954240023412,2.2501591029087535
2024-01-10,55,Bentley University,-0.39,63,21,2.051914476306225,2.4418871476451973
2024-01-10,56,University of New England,-0.632,67,1,1.0836421634196828e-6,0.6320629059840148
2024-01-10,57,University of Nebraska,-1.603,44,54,5.311727108293988,6.914899502383616
2024-01-10,58,Loyola University Chicago,-1.749,42,55,5.752115728587703,7.501392488714029
2024-01-10,59,Worcester Polytechnic Institute,-1.894,66,18,1.2804396587550633e-6,1.8944188561857696
2024-01-10,60,Roger Williams University,-2.68,68,23,6.534025504274789e-7,2.6803640283271424
2024-01-10,61,Oswego State University,-6.535,58,61,3.002389653662535,9.53743615467808
2024-01-10,62,Slippery Rock University,-8.507,54,62,3.5287073624133116,12.035249171951348
2024-01-10,63,Montclair State University,-10.296,41,66,5.817095974225517,16.112823883810307
2024-01-10,64,West Chester University,-10.846,53,63,3.770182440655066,14.616565573689233
2024-01-10,65,Rochester Institute Of Technology,-11.594,55,65,3.47633164036587,15.070117589279572
2024-01-10,66,George Washington University,-12.915,62,64,2.1121013290933983,15.027400447955891
2024-01-10,67,University of Wisconsin Stout,-14.754,48,67,4.847909022964021,19.60236772735349
2024-01-10,68,Loyola University Maryland,-30.021,65,68,1.9105878199852333,31.93158015992401
2024-01-17,1,Sault College,70.476,1,12,71.81078726673404,1.3351604301565838
2024-01-17,2,Assiniboine Community College,53.879,2,27,56.77263170078689,2.893640665353293
2024-01-17,3,Lawrence Technological University,24.638,3,31,27.794666715290298,3.15714833288289
2024-01-17,4,Central Michigan University,23.778,4,23,26.367964124425285,2.5903538382715587
2024-01-17,5,University of Wisconsin,21.574,6,45,26.035908956212975,4.461576453189541
2024-01-17,6,Dakota College at Bottineau,21.327,5,48,26.268094199013152,4.940686355086082
2024-01-17,7,Adrian College,21.056,8,20,23.3002614222655,2.2439979561760577
2024-01-17,8,Northern Michigan University,20.995,7,24,23.74525133668266,2.7506270787058846
2024-01-17,9,University of Saint Thomas,18.069,9,41,22.181865519830932,4.113142619899318
2024-01-17,10,Villanova University,17.038,13,15,18.49350645163145,1.4557377649011736
